url,name,attributes,colour,price,category,desc
https://www.boohoo.com/animal-print-wrap-blouse/FZZ75435.html,"
Animal Print Wrap Blouse
",Machine washable. 95% Polyester 5% Elastane. Model wears UK Size 10.,"
natural
","
£17.00

",SALE TOPS,"A loose-fitting, lightweight garment with a feminine feel, a blouse is the ultimate wardrobe staple that never goes out of style. Floaty, chic, and far from basic, go from day to night with this classic piece. Whether you choose a floral blouse with jeans for a low-key vibe or drop jaws with a classic satin blouse and trousers, you’ll be reaching for this style season after season. Seen in updated prints and classic neutrals, we’re talking minimal effort, maximum payoff."
https://www.boohoo.com/flute-sleeve-knot-front-shirt-/GZZ11756.html?color=173,"
White Flute Sleeve Knot Front Shirt
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
white
","
£9.00

",NEW IN,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/petite-abstract-print-satin-shirt/GZZ27461.html,"
Petite Abstract Print Satin Shirt
",100% Polyester. Machine wash. Model wears size UK 10.,"
black
","
£6.00

",PETITE SALE,"Gain some serious style points this season in this petite top. Cut shorter to ensure the perfect fit, our tops for petite women are designed for queens 5’3’’ and below. From petite t-shirts to petite blouses, we’ve got all the new-season styles you need in your wardrobe. Feeling casual? Dress it down with a pair of straight leg jeans and chunky trainers. If out out is more your vibe, team with some distressed hem shorts and killer heels for a major style statement. "
https://www.boohoo.com/plus-poplin-oversized-tunic-shirt--/GZZ30446.html?color=293,"
Red Plus Poplin Oversized Tunic Shirt
","100% Polyester, Model wears UK size 16. Machine Washable.","
wine
","
£12.00

",PLUS SIZE TOPS,"Introducing your new fave top from our latest collection of plus size tops. Chic, versatile, and the perfect addition to your new-season wardrobe, this style is everything you’ve been scrolling for. Pair with your fave jeans and chunky trainers for off-duty days or go all-out with wide leg trousers and statement heels. Want more? From wardrobe essentials like plus size shirts, to stand-out styles from our plus size party tops edit, find your everyday 'fits right here. "
https://www.boohoo.com/ruched-detail-wrap-shirt-/GZZ03747.html?color=119,"
Black Ruched Detail Wrap Shirt
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
cobalt
","
£6.60

",SKIRTS,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/plus-satin-knot-front-shirt/GZZ20624.html?color=105,"
Black Plus Satin Knot Front Shirt
",95% Polyester 5% Elastane. Machine Wash. Model wears UK size 16.,"
black
","
£6.00

",PLUS SIZE BLOUSES,boohoo Plus
https://www.boohoo.com/chiffon-wrap-collared-blouse/GZZ31931.html?color=135,"
Green Chiffon Wrap Collared Blouse
",100% POLYESTER. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
khaki
","
£10.00

",BLOUSES,"A loose-fitting, lightweight garment with a feminine feel, a blouse is the ultimate wardrobe staple that never goes out of style. Floaty, chic, and far from basic, go from day to night with this classic piece. Whether you choose a floral blouse with jeans for a low-key vibe or drop jaws with a classic satin blouse and trousers, you’ll be reaching for this style season after season. Seen in updated prints and classic neutrals, we’re talking minimal effort, maximum payoff."
https://www.boohoo.com/twist-front-oversized-shirt/GZZ12626.html?color=173,"
White Twist Front Oversized Shirt
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
white
","
£10.00

",NEW IN,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/tall-satin-tie-front-blouse/GZZ20356.html?color=155,"
Pink Tall Satin Tie Front Blouse
",95% Polyester %% Elastane. Machine wash. Model wears UK size 10.,"
pink
","
£5.40

",TALL TOPS,Skirts are the statement separate in every wardrobe 
https://www.boohoo.com/petite-zebra-mesh-buttoned-shirt/PZZ10297.html,"
Petite Zebra Mesh Buttoned Shirt
","95% Polyester, 5% Elastane. Machine wash. Model wears size UK 10.","
zebra
","
£4.20

",SKIRTS,"Gain some serious style points this season in this petite top. Cut shorter to ensure the perfect fit, our tops for petite women are designed for queens 5’3’’ and below. From petite t-shirts to petite blouses, we’ve got all the new-season styles you need in your wardrobe. Feeling casual? Dress it down with a pair of straight leg jeans and chunky trainers. If out out is more your vibe, team with some distressed hem shorts and killer heels for a major style statement. "
https://www.boohoo.com/zebra-print-mesh-shirt/GZZ03413.html?color=105,"
Black Zebra Print Mesh Shirt
",Machine washable. 95% Polyester 5% Elastane. Model wears UK Size 10.,"
black
","
£10.80

",MESH TOPS,"Featuring a sheer, next-to-naked fabric that's sexy, figure flaunting, and seriously statement making, break the mould this season with our collection of daring mesh tops. Perfect for adding a touch of fire to any outfit, embrace a fishnet top and emerge with a new attitude on your next girls night out. Need something to cause a storm? Pair a sheer top with a pair of high waisted jeans and this season's strappy sandals…it’s a look."
https://www.boohoo.com/hammered-satin-ruched-sleeve-shirt-/GZZ09611.html,"
Orange Hammered Satin Ruched Sleeve Shirt
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
orange
","
£6.00

",SHIRTS,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/plus-satin-abstract-twist-front-shirt/GZZ14852.html,"
Plus Satin Abstract Twist Front Shirt
","95% Polyester, 5% Elastane. Machine wash. Model wears UK size 16.","
blue
","
£6.60

",SALE PLUS SIZE CLOTHING,"Bring a new kinda attitude in this latest piece from our collection of plus size dresses. Available in UK sizes 16-24, our range of curve dresses carries all the on-trend pieces you need to feel confident. Whether it's a plus size black dress or skater style you're adding to your basket, we promise no more awkward fits, just dresses you can depend on. Work a flattering plus size shirt dress or smock shapes during the day, then take on the night in sexy styles, maxi lengths and Bardot necklines."
https://www.boohoo.com/tall-animal-print-wide-sleeve-shirt-/GZZ18495.html?color=105,"
Black Tall Animal Print Wide Sleeve Shirt
",100% Polyester. Machine wash. Model wears UK size 10.,"
black
","
£6.00


",TALL TOPS,"Tall ladies, meet your new go-to tops. Featuring failsafe basics, achingly-cool tees, wow-worthy bodysuits, and many more, the boohoo tall tops collection includes all of the core pieces your wardrobe is missing. Stock up on tall blouses to wear with your fave jeans or choose a tall t shirt that can be worn with everything from joggers to skirts. Our long length tops were made with tall girls in mind...we got you."
https://www.boohoo.com/gingham-puff-sleeve-smock-shirt/GZZ11656.html?color=105,"
Black Gingham Puff Sleeve Smock Shirt
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
black
","
£10.00

",SHIRTS,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/plus-poplin-utility-oversized-shirt-/GZZ31838.html?color=208,"
Brown Plus Poplin Utility Oversized Shirt
",100% Cotton. Machine wash. Model wears UK size 16.,"
rust
","
£10.00

",PLUS SIZE TOPS,"Introducing your new fave top from our latest collection of plus size tops. Chic, versatile, and the perfect addition to your new-season wardrobe, this style is everything you’ve been scrolling for. Pair with your fave jeans and chunky trainers for off-duty days or go all-out with wide leg trousers and statement heels. Want more? From wardrobe essentials like plus size shirts, to stand-out styles from our plus size party tops edit, find your everyday 'fits right here. "
https://www.boohoo.com/tall-broderie-open-back-top/GZZ04988.html?color=173,"
White Tall Broderie Open Back Top
",100% Cotton. Machine Wash. Model Wears Size UK 10.,"
white

","
£9.00

",TALL TOPS,"Tall ladies, meet your new go-to tops. Featuring failsafe basics, achingly-cool tees, wow-worthy bodysuits, and many more, the boohoo tall tops collection includes all of the core pieces your wardrobe is missing. Stock up on tall blouses to wear with your fave jeans or choose a tall t shirt that can be worn with everything from joggers to skirts. Our long length tops were made with tall girls in mind...we got you."
https://www.boohoo.com/satin-wrap-plunge-blouse/GZZ08848.html?color=105,"
Black Satin Wrap Plunge Blouse
",100% POLYESTER. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
black
","
£7.00

",BLOUSES,"A loose-fitting, lightweight garment with a feminine feel, a blouse is the ultimate wardrobe staple that never goes out of style. Floaty, chic, and far from basic, go from day to night with this classic piece. Whether you choose a floral blouse with jeans for a low-key vibe or drop jaws with a classic satin blouse and trousers, you’ll be reaching for this style season after season. Seen in updated prints and classic neutrals, we’re talking minimal effort, maximum payoff."
https://www.boohoo.com/petite-dobby-mesh-ruffle-long-sleeve-blouse/GZZ27219.html?color=103,"
Beige Petite Dobby Mesh Ruffle Long Sleeve Blouse
",100% Polyester. Machine wash. Model wears size UK 10.,"
beige
","
£5.00

",PETITE TOPS,"Gain some serious style points this season in this petite top. Cut shorter to ensure the perfect fit, our tops for petite women are designed for queens 5’3’’ and below. From petite t-shirts to petite blouses, we’ve got all the new-season styles you need in your wardrobe. Feeling casual? Dress it down with a pair of straight leg jeans and chunky trainers. If out out is more your vibe, team with some distressed hem shorts and killer heels for a major style statement. "
https://www.boohoo.com/tall-plisse-sleeve-tie-front-blouse/TZZ02119.html,"
Black Tall Plisse Sleeve Tie Front Blouse
",100% Polyester. Machine Wash. Model Wears Size 10.,"
black
","
£6.60

",TALL TOPS,"Tall ladies, meet your new go-to tops. Featuring failsafe basics, achingly-cool tees, wow-worthy bodysuits, and many more, the boohoo tall tops collection includes all of the core pieces your wardrobe is missing. Stock up on tall blouses to wear with your fave jeans or choose a tall t shirt that can be worn with everything from joggers to skirts. Our long length tops were made with tall girls in mind...we got you."
https://www.boohoo.com/tie-dye-wrapped-satin-shirt-/GZZ09530.html,"
Green Tie Dye Wrapped Satin Shirt
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
green
","
£6.60

",SKIRTS,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/angel-sleeve-wrap-peplum-blouse/GZZ06891.html?color=105,"
Black Angel Sleeve Wrap Peplum Blouse
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
black
","
£7.00

",PEPLUM TOPS,"Featuring a flared waistline which accentuates your curves and creates a feminine, hourglass silhouette, peplum tops are our must-have this season. Mix it up with a peplum hem top and your go-to skinny jeans for an effortless look that brings the fire or step into fit and flare tops in a range of cuts and colours to keep things cool and casual as you go about your daily business. No matter how you wear yours, our peplum tops are a whole vibe."
https://www.boohoo.com/plus-poplin-tie-waist-shirt-/GZZ03565.html?color=165,"
Beige Plus Poplin Tie Waist Shirt
",97% Cotton. 3% Elastane. Machine wash. Model wears UK size 16.,"
stone
","
£7.50

",PLUS SIZE TOPS,"Introducing your new fave top from our latest collection of plus size tops. Chic, versatile, and the perfect addition to your new-season wardrobe, this style is everything you’ve been scrolling for. Pair with your fave jeans and chunky trainers for off-duty days or go all-out with wide leg trousers and statement heels. Want more? From wardrobe essentials like plus size shirts, to stand-out styles from our plus size party tops edit, find your everyday 'fits right here. "
https://www.boohoo.com/plus-plisse-ruched-front-shirt/GZZ23309.html?color=105,"
Black Plus Plisse Ruched Front Shirt
",95% Polyester and 5% Elastane. Machine Washable. Model Wears UK Size 16.,"
black
","
£15.00

",NEW IN,"Introducing your new fave top from our latest collection of plus size tops. Chic, versatile, and the perfect addition to your new-season wardrobe, this style is everything you’ve been scrolling for. Pair with your fave jeans and chunky trainers for off-duty days or go all-out with wide leg trousers and statement heels. Want more? From wardrobe essentials like plus size shirts, to stand-out styles from our plus size party tops edit, find your everyday 'fits right here. "
https://www.boohoo.com/petite-plisse-oversized-shirt-/GZZ36820.html?color=119,"
Blue Petite Plisse Oversized Shirt
",100% Polyester. Machine wash. Model wears size UK 10.,"
cobalt
","
£13.00

",PETITE TOPS,"Gain some serious style points this season in this petite top. Cut shorter to ensure the perfect fit, our tops for petite women are designed for queens 5’3’’ and below. From petite t-shirts to petite blouses, we’ve got all the new-season styles you need in your wardrobe. Feeling casual? Dress it down with a pair of straight leg jeans and chunky trainers. If out out is more your vibe, team with some distressed hem shorts and killer heels for a major style statement. "
https://www.boohoo.com/plus-colour-block-oversized-boyfriend-shirt/GZZ01184.html,"
Plus Colour Block Oversized Boyfriend Shirt
",100% Cotton. Machine wash. Model wears UK size 16.,"
orange
","
£22.00

",PLUS SIZE TOPS,"Introducing your new fave top from our latest collection of plus size tops. Chic, versatile, and the perfect addition to your new-season wardrobe, this style is everything you’ve been scrolling for. Pair with your fave jeans and chunky trainers for off-duty days or go all-out with wide leg trousers and statement heels. Want more? From wardrobe essentials like plus size shirts, to stand-out styles from our plus size party tops edit, find your everyday 'fits right here. "
https://www.boohoo.com/tall-swirl-print-plisse-shirt/GZZ20796.html,"
Tall Swirl Print Plisse Shirt
",95% Polyester 5% Elastic. Machine wash. Model wears UK size 10.,"
pink
","
£7.50

",TALL CLOTHING,"Tall ladies, meet your new go-to tops. Featuring failsafe basics, achingly-cool tees, wow-worthy bodysuits, and many more, the boohoo tall tops collection includes all of the core pieces your wardrobe is missing. Stock up on tall blouses to wear with your fave jeans or choose a tall t shirt that can be worn with everything from joggers to skirts. Our long length tops were made with tall girls in mind...we got you."
https://www.boohoo.com/tall-woven-floral-ruffle-shirt/TZZ00112.html,"
Black Tall Woven Floral Ruffle Shirt
",100% Polyester. Machine Wash. Model Wears Size UK 10.,"
black
","
£6.00

",SALE TALL CLOTHING,"Tall ladies, meet your new go-to tops. Featuring failsafe basics, achingly-cool tees, wow-worthy bodysuits, and many more, the boohoo tall tops collection includes all of the core pieces your wardrobe is missing. Stock up on tall blouses to wear with your fave jeans or choose a tall t shirt that can be worn with everything from joggers to skirts. Our long length tops were made with tall girls in mind...we got you."
https://www.boohoo.com/crinkle-satin-relaxed-fit-shirt/FZZ38817.html,"
Green Crinkle Satin Relaxed Fit Shirt
",100% Polyester. Machine Washable. Model Wears UK Size 10,"
ivory
","
£7.50

",TOPS,"A loose-fitting, lightweight garment with a feminine feel, a blouse is the ultimate wardrobe staple that never goes out of style. Floaty, chic, and far from basic, go from day to night with this classic piece. Whether you choose a floral blouse with jeans for a low-key vibe or drop jaws with a classic satin blouse and trousers, you’ll be reaching for this style season after season. Seen in updated prints and classic neutrals, we’re talking minimal effort, maximum payoff."
https://www.boohoo.com/plus-satin-tunic-shirt/GZZ31572.html?color=165,"
Beige Plus Satin Tunic Shirt
",95% Polyester and 5% Elastane. Machine Washable. Model Wears UK Size 16.,"
stone
","
£12.00

",PLUS SIZE TOPS,"Introducing your new fave top from our latest collection of plus size tops. Chic, versatile, and the perfect addition to your new-season wardrobe, this style is everything you’ve been scrolling for. Pair with your fave jeans and chunky trainers for off-duty days or go all-out with wide leg trousers and statement heels. Want more? From wardrobe essentials like plus size shirts, to stand-out styles from our plus size party tops edit, find your everyday 'fits right here. "
https://www.boohoo.com/abstract-print-oversized-satin-shirt/GZZ18275.html?color=130,"
Green Abstract Print Oversized Satin Shirt
","95% cotton, 5% elastane. machine washable. model wears size 10","
green
","
£7.00

",SHIRTS,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/plus-slinky-twist-front-blouse/GZZ12202.html,"
Black Plus Slinky Twist Front Blouse
",95% Polyester. 5% Elastane. Machine wash. Model wears UK size 16.,"
black
","
£12.00

",PLUS SIZE BLOUSES,"A certified wardrobe hero we can’t live without, cause a storm this season in this plus size blouse from our latest collection. A smart, tailored style cut off above the waist to accentuate your curves, this floaty style can be dressed up or down, depending on the vibe. Want that 'jeans and a nice top' look? Wear a plus size white blouse with your high waisted denim and some chunky trainers and your weekend uniform is set. Detail is key with this one, that's why we're loving plus size ruffle blouses to add texture to an everyday look."
https://www.boohoo.com/premium-satin-oversized-split-hem-shirt/GZZ13722.html?color=126,"
Pink Premium Satin Oversized Split Hem Shirt
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
fuchsia
","
£13.00

",NEW IN,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/tall-sequin-sheer-oversized-shirt/GZZ23788.html,"
Pink Tall Sequin Sheer Oversized Shirt
",100% Polyester. Machine wash. Model wears UK size 10.,"
black
","
£11.40

",SKIRTS,"Tall ladies, meet your new go-to tops. Featuring failsafe basics, achingly-cool tees, wow-worthy bodysuits, and many more, the boohoo tall tops collection includes all of the core pieces your wardrobe is missing. Stock up on tall blouses to wear with your fave jeans or choose a tall t shirt that can be worn with everything from joggers to skirts. Our long length tops were made with tall girls in mind...we got you."
https://www.boohoo.com/zebra-chiffon-oversized-shirt/GZZ18276.html?color=152,"
Orange Zebra Chiffon Oversized Shirt
","95% cotton, 5% elastane. machine washable. model wears size 10","
orange
","
£10.00

",NEW IN,"Nail the basics this season with a shirt from our latest collection. Featuring a classic collar, button detailing and a tailored fit, this one can be dressed up or down depending on your vibe. From boardroom looks to lazy brunches, when the weekend calls, throw on and go with a long sleeve shirt over a classic roll neck. Just add a pair of white trainers and your casual uniform is sorted. Want to stay fresh all day long? Throw on a staple white shirt with your most coveted denim."
https://www.boohoo.com/plus-bright-dogtooth-printed-blazer/PZZ10695.html,"
Plus Bright Dogtooth Printed Blazer
",95% Polyester. 5% Elastane. Machine Wash. Model wears a UK size 16.,"
black
","
£40.00

",PLUS SIZE BLAZERS,"A plus size blazer is the perfect layering piece. It’s an effortless choice to dress up a casual outfit, just layer it over your go-to jeans and t-shirt for an easy weekend look. With long sleeves and a tailored finish, a plus size longline blazer is our new season obsession to wear with matching trousers and statement heels. Whether you want an iconic black blazer or want to serve attitude in printed styles, our full collection of plus size women's blazers has it all."
https://www.boohoo.com/tall-high-neck-flare-sleeve-plisse-top/TZZ02059.html,"
Pink Tall High Neck Flare Sleeve Plisse Top
","100% Polyester, Machine Wash, Model Wears Size 10","
black
","
£7.50

",TALL CLOTHING,"Tall ladies, meet your new go-to tops. Featuring failsafe basics, achingly-cool tees, wow-worthy bodysuits, and many more, the boohoo tall tops collection includes all of the core pieces your wardrobe is missing. Stock up on tall blouses to wear with your fave jeans or choose a tall t shirt that can be worn with everything from joggers to skirts. Our long length tops were made with tall girls in mind...we got you."
https://www.boohoo.com/dobby-mesh-tie-neck-balloon-sleeve-blouse/GZZ22065.html?color=133,"
White Dobby Mesh Tie Neck Balloon Sleeve Blouse
",95% POLYESTER 5% ELASTANE. MACHINE WASHABLE. MODEL WEARS A UK SIZE 10.,"
ivory
","
£6.00

",BLOUSES,"A loose-fitting, lightweight garment with a feminine feel, a blouse is the ultimate wardrobe staple that never goes out of style. Floaty, chic, and far from basic, go from day to night with this classic piece. Whether you choose a floral blouse with jeans for a low-key vibe or drop jaws with a classic satin blouse and trousers, you’ll be reaching for this style season after season. Seen in updated prints and classic neutrals, we’re talking minimal effort, maximum payoff."
